clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],workload level
1527822847,221880,549760,4,204,891,0.0200,0.0600,0.0400,2478,95.9471,0.0000,0.3853,0.0000,0.2848,0.0000,1.4405,1.9769,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2069,79680208896,7404453888,408983552,87.2071,494512128,59996160,90.2069,79680208896,7404445696,68204564480,90.2069,79680208896,7404445696,68204564480,90.2069,79680208896,7404445696,7683022848,8371621888,4471248,4305248,2,231,2817,0.2500,0.1800,0.2300,5460,76.8206,0.0000,0.3205,0.0000,6.5082,0.0000,4.6143,11.7915,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1222,79680208896,6712451072,408983552,87.2071,494512128,59996160,91.1220,79680208896,6712565760,68896624640,91.1222,79680208896,6712385536,68896686080,91.1223,79680208896,6712324096,7628881920,8371621888,18455312,26319232,2,215,5289,1.6700,1.9200,2.7600,10682,22.9089,0.0000,0.0653,0.0000,18.6654,0.0000,9.3516,48.9639,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0355,79680208896,6777942016,408983552,87.2071,494512128,59996160,91.0355,79680208896,6777962496,68831072256,91.0355,79680208896,6777937920,68831043584,91.0355,79680208896,6777966592,7411027968,8371621888,0.5
1527822852,104280,72752,2,205,864,0.0200,0.0600,0.0400,2320,95.9310,0.0000,0.4019,0.0000,0.2847,0.0000,1.4573,1.9595,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2069,79680208896,7404462080,408983552,87.2071,494512128,59996160,90.2069,79680208896,7404453888,68204548096,90.2069,79680208896,7404462080,68204556288,90.2069,79680208896,7404453888,7683149824,8371621888,4501864,3809288,3,231,2897,0.2300,0.1800,0.2300,5530,76.8167,0.0000,0.3370,0.0000,6.5250,0.0000,4.5547,11.8450,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1218,79680208896,6712741888,408983552,87.2071,494512128,59996160,91.1216,79680208896,6712864768,68896321536,91.1218,79680208896,6712688640,68896378880,91.1219,79680208896,6712631296,7628546048,8371621888,18571992,25972696,2,215,5284,1.7800,1.9300,2.7600,10522,22.9343,0.0000,0.0813,0.0000,18.7866,0.0000,9.4634,48.9427,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0355,79680208896,6777987072,408983552,87.2071,494512128,59996160,91.0355,79680208896,6777995264,68831027200,91.0355,79680208896,6777982976,68831010816,91.0355,79680208896,6777999360,7411056640,8371621888,0.5
1527822857,218064,103808,2,205,870,0.0200,0.0600,0.0400,2500,95.9960,0.0000,0.4019,0.0000,0.2680,0.0000,1.4403,1.9424,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2069,79680208896,7404470272,408983552,87.2071,494512128,59996160,90.2069,79680208896,7404470272,68204539904,90.2069,79680208896,7404470272,68204539904,90.2069,79680208896,7404470272,7683035136,8371621888,4444400,3792680,2,231,2841,0.2100,0.1800,0.2300,5421,76.8971,0.0000,0.3372,0.0000,6.5745,0.0000,4.4872,11.7687,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1214,79680208896,6713053184,408983552,87.2071,494512128,59996160,91.1212,79680208896,6713167872,68896026624,91.1214,79680208896,6712983552,68896083968,91.1215,79680208896,6712926208,7628328960,8371621888,18531520,25897768,5,215,5224,1.8800,1.9200,2.7100,10542,23.0294,0.0000,0.0650,0.0000,18.6576,0.0000,9.4070,48.7892,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0354,79680208896,6778019840,408983552,87.2071,494512128,59996160,91.0354,79680208896,6778036224,68831002624,91.0354,79680208896,6778007552,68830965760,91.0354,79680208896,6778044416,7411462144,8371621888,0.5
1527822862,111024,69640,3,205,862,0.0200,0.0600,0.0400,2446,96.0623,0.0000,0.3686,0.0000,0.2514,0.0000,1.4245,1.8931,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2069,79680208896,7404478464,408983552,87.2071,494512128,59996160,90.2069,79680208896,7404478464,68204531712,90.2069,79680208896,7404478464,68204531712,90.2069,79680208896,7404478464,7683043328,8371621888,4492880,3791920,2,231,2864,0.2000,0.1800,0.2200,5602,76.8170,0.0000,0.3372,0.0000,6.6869,0.0000,4.4351,11.6487,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1210,79680208896,6713335808,408983552,87.2071,494512128,59996160,91.1208,79680208896,6713462784,68895731712,91.1211,79680208896,6713278464,68895789056,91.1211,79680208896,6713221120,7628365824,8371621888,18574744,25961088,5,215,5262,1.7300,1.9200,2.7200,10715,22.9397,0.0000,0.0487,0.0000,18.5888,0.0000,9.5393,48.8640,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0354,79680208896,6778056704,408983552,87.2071,494512128,59996160,91.0354,79680208896,6778073088,68830961664,91.0354,79680208896,6778048512,68830928896,91.0354,79680208896,6778081280,7411601408,8371621888,0.5
1527822867,212968,113632,4,205,878,0.0200,0.0600,0.0300,2413,96.0617,0.0000,0.4023,0.0000,0.2513,0.0000,1.4080,1.8270,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2069,79680208896,7404494848,408983552,87.2071,494512128,59996160,90.2069,79680208896,7404486656,68204515328,90.2069,79680208896,7404494848,68204523520,90.2069,79680208896,7404486656,7682985984,8371621888,4472344,3820208,2,231,2884,0.1800,0.1700,0.2200,5590,76.6706,0.0000,0.3533,0.0000,6.8258,0.0000,4.4452,11.6420,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1206,79680208896,6713643008,408983552,87.2071,494512128,59996160,91.1204,79680208896,6713753600,68895424512,91.1207,79680208896,6713585664,68895490048,91.1207,79680208896,6713520128,7628021760,8371621888,18531072,25880392,2,215,5295,1.8300,1.9200,2.7100,10606,23.0333,0.0000,0.0649,0.0000,18.6273,0.0000,9.4698,48.8485,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0353,79680208896,6778089472,408983552,87.2071,494512128,59996160,91.0353,79680208896,6778109952,68830924800,91.0353,79680208896,6778085376,68830896128,91.0353,79680208896,6778114048,7411625984,8371621888,0.5
1527822872,131280,70312,2,205,893,0.0100,0.0600,0.0300,2555,96.1281,0.0000,0.4357,0.0168,0.2513,0.0000,1.4075,1.8267,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2069,79680208896,7404503040,408983552,87.2071,494512128,59996160,90.2069,79680208896,7404494848,68204515328,90.2069,79680208896,7404494848,68204515328,90.2069,79680208896,7404494848,7683100672,8371621888,4455168,3781432,3,231,2808,0.1600,0.1700,0.2200,5560,76.7105,0.0000,0.3540,0.0000,6.8262,0.0000,4.4811,11.5962,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1202,79680208896,6713933824,408983552,87.2071,494512128,59996160,91.1200,79680208896,6714060800,68895133696,91.1203,79680208896,6713876480,68895191040,91.1203,79680208896,6713819136,7628120064,8371621888,18558320,25932968,3,215,5264,2.1000,1.9400,2.7400,10426,23.0408,0.0000,0.0810,0.0000,18.5263,0.0000,9.5693,48.8655,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0353,79680208896,6778122240,408983552,87.2071,494512128,59996160,91.0353,79680208896,6778142720,68830892032,91.0353,79680208896,6778118144,68830859264,91.0353,79680208896,6778150912,7411400704,8371621888,0.5
1527822877,189080,83200,2,205,847,0.0100,0.0600,0.0300,2381,96.2460,0.0000,0.3183,0.0168,0.2346,0.0000,1.4087,1.7591,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2068,79680208896,7404511232,408983552,87.2071,494512128,59996160,90.2069,79680208896,7404503040,68204498944,90.2068,79680208896,7404511232,68204507136,90.2069,79680208896,7404503040,7683010560,8371621888,4476152,3785384,2,231,2855,0.1500,0.1700,0.2100,5311,76.8893,0.0000,0.3370,0.0000,6.8756,0.0000,4.4182,11.6765,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1198,79680208896,6714236928,408983552,87.2071,494512128,59996160,91.1196,79680208896,6714351616,68894838784,91.1199,79680208896,6714175488,68894892032,91.1200,79680208896,6714118144,7628029952,8371621888,18525536,25925136,3,215,5228,2.0900,1.9400,2.7300,10508,23.0794,0.0000,0.0972,0.0000,18.6984,0.0000,9.5269,48.6075,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0352,79680208896,6778167296,408983552,87.2071,494512128,59996160,91.0352,79680208896,6778187776,68830855168,91.0353,79680208896,6778155008,68830818304,91.0352,79680208896,6778191872,7411593216,8371621888,0.5
1527822882,96688,79656,3,205,845,0.0100,0.0600,0.0300,2375,96.2448,0.0000,0.3019,0.0168,0.2347,0.0000,1.4583,1.7609,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2068,79680208896,7404523520,408983552,87.2071,494512128,59996160,90.2068,79680208896,7404523520,68204486656,90.2068,79680208896,7404523520,68204486656,90.2068,79680208896,7404523520,7680532480,8371621888,4505472,3829688,2,231,2974,0.1400,0.1700,0.2100,5814,76.6790,0.0000,0.3371,0.0000,6.7779,0.0000,4.5378,11.5456,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1195,79680208896,6714474496,408983552,87.2071,494512128,59996160,91.1193,79680208896,6714597376,68894601216,91.1196,79680208896,6714408960,68894658560,91.1196,79680208896,6714351616,7627812864,8371621888,18544152,25912160,2,215,5229,2.0900,1.9400,2.7200,10314,23.0233,0.0000,0.0972,0.0000,18.6487,0.0000,9.5948,48.5094,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0352,79680208896,6778200064,408983552,87.2071,494512128,59996160,91.0352,79680208896,6778216448,68830818304,91.0352,79680208896,6778191872,68830785536,91.0352,79680208896,6778224640,7411752960,8371621888,0.5
1527822887,222296,111528,2,205,877,0.0100,0.0600,0.0300,2261,96.2267,0.0000,0.3352,0.0168,0.2347,0.0000,1.4417,1.7429,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2068,79680208896,7404531712,408983552,87.2071,494512128,59996160,90.2068,79680208896,7404531712,68204478464,90.2068,79680208896,7404531712,68204478464,90.2068,79680208896,7404531712,7683096576,8371621888,4404912,3774248,2,231,2813,0.2900,0.1800,0.2400,5517,76.9582,0.0000,0.3378,0.0000,6.5787,0.0000,4.6068,11.5709,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1191,79680208896,6714777600,408983552,87.2071,494512128,59996160,91.1189,79680208896,6714888192,68894298112,91.1192,79680208896,6714707968,68894355456,91.1192,79680208896,6714654720,7627792384,8371621888,18511976,25852192,2,215,5159,2.0800,1.9300,2.6700,10695,22.9072,0.0000,0.0972,0.0000,18.5756,0.0000,9.7585,48.6710,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0352,79680208896,6778232832,408983552,87.2071,494512128,59996160,91.0351,79680208896,6778253312,68830781440,91.0352,79680208896,6778228736,68830748672,91.0351,79680208896,6778261504,7411789824,8371621888,0.5
1527822892,109800,81856,2,205,825,0.0100,0.0500,0.0300,2433,96.3093,0.0000,0.3688,0.0168,0.2013,0.0000,1.3924,1.7603,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2068,79680208896,7404548096,408983552,87.2071,494512128,59996160,90.2068,79680208896,7404539904,68204470272,90.2068,79680208896,7404539904,68204470272,90.2068,79680208896,7404539904,7683104768,8371621888,4523704,3791472,2,231,2843,0.2700,0.1800,0.2300,5379,77.1482,0.0000,0.3214,0.0000,6.3463,0.0000,4.5854,11.7239,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1187,79680208896,6715068416,408983552,87.2071,494512128,59996160,91.1185,79680208896,6715187200,68894007296,91.1188,79680208896,6715002880,68894060544,91.1189,79680208896,6714949632,7627825152,8371621888,18587624,26011552,2,215,5228,1.9100,1.9200,2.6500,10303,22.7553,0.0000,0.0973,0.0000,18.5960,0.0000,9.7407,48.9220,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0351,79680208896,6778281984,408983552,87.2071,494512128,59996160,91.0351,79680208896,6778294272,68830732288,91.0351,79680208896,6778277888,68830703616,91.0351,79680208896,6778306560,7411789824,8371621888,0.5
1527822897,214432,83624,2,205,948,0.0100,0.0500,0.0300,2647,96.3093,0.0000,0.3522,0.0168,0.2013,0.0000,1.4422,1.6102,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2068,79680208896,7404556288,408983552,87.2071,494512128,59996160,90.2068,79680208896,7404556288,68204453888,90.2068,79680208896,7404556288,68204453888,90.2068,79680208896,7404556288,7683121152,8371621888,4411296,3821032,4,231,2933,0.3200,0.1900,0.2500,5898,77.3212,0.0000,0.3380,0.0169,6.0504,0.0000,4.5969,11.6762,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1183,79680208896,6715375616,408983552,87.2071,494512128,59996160,91.1181,79680208896,6715486208,68893700096,91.1184,79680208896,6715310080,68893757440,91.1184,79680208896,6715252736,7627616256,8371621888,18508808,25928712,2,215,5244,1.8400,1.9200,2.6400,10727,22.8798,0.0000,0.0973,0.0000,18.3852,0.0000,9.6544,48.8489,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0350,79680208896,6778314752,408983552,87.2071,494512128,59996160,91.0350,79680208896,6778335232,68830699520,91.0350,79680208896,6778310656,68830670848,91.0350,79680208896,6778339328,7411793920,8371621888,0.5
1527822902,109872,110048,2,205,867,0.0100,0.0500,0.0300,2452,96.2448,0.0000,0.4192,0.0168,0.2012,0.0000,1.4915,1.6264,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2068,79680208896,7404564480,408983552,87.2071,494512128,59996160,90.2068,79680208896,7404564480,68204445696,90.2068,79680208896,7404564480,68204445696,90.2068,79680208896,7404564480,7683006464,8371621888,4391248,3680384,4,231,2912,0.3000,0.1800,0.2400,5355,77.4894,0.0000,0.3047,0.0169,6.0349,0.0000,4.7031,11.5775,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1179,79680208896,6715654144,408983552,87.2071,494512128,59996160,91.1177,79680208896,6715789312,68893409280,91.1180,79680208896,6715600896,68893466624,91.1181,79680208896,6715543552,7627399168,8371621888,18534088,25938232,3,215,5214,1.8500,1.9200,2.6200,10337,22.9909,0.0000,0.0811,0.0000,18.1921,0.0000,9.6921,48.9289,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0350,79680208896,6778347520,408983552,87.2071,494512128,59996160,91.0350,79680208896,6778368000,68830666752,91.0350,79680208896,6778343424,68830638080,91.0350,79680208896,6778372096,7408574464,8371621888,0.5
1527822907,215944,545400,2,205,866,0.0100,0.0500,0.0300,2452,96.2280,0.0000,0.4861,0.0168,0.1677,0.0000,1.4585,1.6091,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2067,79680208896,7404580864,408983552,87.2071,494512128,59996160,90.2068,79680208896,7404572672,68204437504,90.2068,79680208896,7404572672,68204437504,90.2068,79680208896,7404572672,7682949120,8371621888,4184376,4045720,2,231,2484,0.2700,0.1800,0.2400,5199,77.4975,0.0000,0.3390,0.0170,5.9990,0.0000,4.6642,11.5274,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1175,79680208896,6715944960,408983552,87.2071,494512128,59996160,91.1174,79680208896,6716043264,68893110272,91.1176,79680208896,6715899904,68893167616,91.1177,79680208896,6715842560,7627276288,8371621888,18452160,25559408,2,215,5013,1.8700,1.9200,2.6000,10332,23.4884,0.0000,0.0972,0.0000,18.1215,0.0000,9.7454,49.1495,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0350,79680208896,6778380288,408983552,87.2071,494512128,59996160,91.0349,79680208896,6778404864,68830633984,91.0350,79680208896,6778376192,68830601216,91.0349,79680208896,6778408960,7411724288,8371621888,0.5
1527822912,105128,100864,2,205,812,0.0100,0.0500,0.0300,2401,96.2926,0.0000,0.4695,0.0168,0.1844,0.0000,1.4595,1.5929,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2067,79680208896,7404589056,408983552,87.2071,494512128,59996160,90.2067,79680208896,7404580864,68204429312,90.2067,79680208896,7404580864,68204429312,90.2067,79680208896,7404580864,7683158016,8371621888,3652856,3044712,2,231,2531,0.3300,0.1900,0.2500,4895,77.7872,0.0000,0.3554,0.0169,5.8187,0.0000,4.6701,11.4590,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1172,79680208896,6716190720,408983552,87.2071,494512128,59996160,91.1171,79680208896,6716293120,68892864512,91.1173,79680208896,6716145664,68892913664,91.1173,79680208896,6716096512,7627350016,8371621888,15255856,20380576,5,215,5744,1.8000,1.9200,2.6000,9104,24.5301,0.0000,0.0810,0.0000,17.8606,0.0000,9.6048,48.3709,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0349,79680208896,6778425344,408983552,87.2071,494512128,59996160,91.0349,79680208896,6778437632,68830588928,91.0349,79680208896,6778421248,68830564352,91.0349,79680208896,6778445824,7411867648,8371621888,0.5
1527822917,217096,82312,2,205,867,0.0000,0.0500,0.0300,2433,96.2758,0.0000,0.4698,0.0168,0.2013,0.0000,1.4597,1.5604,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2067,79680208896,7404597248,408983552,87.2071,494512128,59996160,90.2067,79680208896,7404589056,68204412928,90.2067,79680208896,7404597248,68204421120,90.2067,79680208896,7404589056,7683227648,8371621888,3548056,3002368,4,231,2353,0.3100,0.1900,0.2500,4999,78.0690,0.0000,0.3550,0.0169,5.6505,0.0000,4.6806,11.3928,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1169,79680208896,6716444672,408983552,87.2071,494512128,59996160,91.1168,79680208896,6716530688,68892610560,91.1169,79680208896,6716399616,68892667904,91.1170,79680208896,6716342272,7627145216,8371621888,14733752,19282848,3,215,5594,1.8900,1.9100,2.5600,8554,25.4934,0.0000,0.0810,0.0000,17.8404,0.0000,9.5307,47.6106,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0348,79680208896,6778466304,408983552,87.2071,494512128,59996160,91.0348,79680208896,6778482688,68830560256,91.0349,79680208896,6778449920,68830523392,91.0348,79680208896,6778486784,7409770496,8371621888,0.5
1527822922,109536,71000,4,205,852,0.0000,0.0500,0.0300,2477,96.1938,0.0000,0.5032,0.0335,0.2179,0.0000,1.4420,1.5599,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2067,79680208896,7404609536,408983552,87.2071,494512128,59996160,90.2067,79680208896,7404597248,68204400640,90.2067,79680208896,7404609536,68204400640,90.2067,79680208896,7404609536,7683174400,8371621888,2441128,1931848,2,231,1782,0.2800,0.1800,0.2400,3694,79.1589,0.0000,0.3384,0.0169,5.4549,0.0000,4.6669,10.9983,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1166,79680208896,6716624896,408983552,87.2071,494512128,59996160,91.1165,79680208896,6716690432,68892413952,91.1167,79680208896,6716596224,68892450816,91.1167,79680208896,6716559360,7627112448,8371621888,12726088,14861496,5,215,4258,1.6000,1.9000,2.5200,6959,28.4629,0.0000,0.0809,0.0000,17.3245,0.0000,9.1835,46.4390,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0348,79680208896,6778499072,408983552,87.2071,494512128,59996160,91.0348,79680208896,6778515456,68830519296,91.0348,79680208896,6778490880,68830490624,91.0348,79680208896,6778519552,7409844224,8371621888,0.5
1527822927,216864,111584,2,205,880,0.0000,0.0500,0.0300,2363,96.2261,0.0000,0.4696,0.0335,0.2013,0.0000,1.4422,1.6267,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2067,79680208896,7404617728,408983552,87.2071,494512128,59996160,90.2067,79680208896,7404617728,68204392448,90.2067,79680208896,7404617728,68204392448,90.2067,79680208896,7404617728,7683313664,8371621888,1717200,1381040,2,231,1392,0.2600,0.1800,0.2400,3467,80.3799,0.0000,0.3562,0.0170,5.0594,0.0000,4.4776,10.2394,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1164,79680208896,6716776448,408983552,87.2071,494512128,59996160,91.1164,79680208896,6716776448,68892262400,91.1165,79680208896,6716747776,68892291072,91.1165,79680208896,6716719104,7626932224,8371621888,7565800,7091608,6,215,4000,1.4700,1.8900,2.4800,5252,31.3814,0.0000,0.0971,0.0000,16.6613,0.0000,8.8849,43.9896,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0348,79680208896,6778531840,408983552,87.2071,494512128,59996160,91.0347,79680208896,6778548224,68830486528,91.0348,79680208896,6778523648,68830457856,91.0347,79680208896,6778552320,7409606656,8371621888,0.5
