clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],sla level
1527830602,103296,52776,2,205,694,0.2600,2.2900,1.7700,1652,85.1600,0.0000,8.0904,1.7604,0.7509,0.0000,2.3784,5.1567,4097204224,95.3956,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2318,79680208896,7385645056,408983552,87.2071,494512128,59996160,90.2318,79680208896,7385645056,68223365120,90.2318,79680208896,7385636864,68223365120,90.2318,79680208896,7385645056,8010170368,8371621888,4216136,3540720,2,239,2253,0.3800,8.0600,8.3100,4334,75.0338,0.0000,0.8966,0.0000,6.5585,0.0000,5.3245,12.3837,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8835,79680208896,6892916736,408983552,87.2071,494512128,59996160,90.8834,79680208896,6892957696,68716130304,90.8835,79680208896,6892834816,68716175360,90.8836,79680208896,6892834816,3298234368,8371621888,21956968,22491320,2,217,4687,6.0300,3.9600,5.3300,8093,22.2095,0.0000,0.2607,0.0163,21.0338,0.0000,9.8334,47.5399,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9457,79680208896,6845898752,408983552,87.2071,494512128,59996160,90.9456,79680208896,6845952000,68763140096,90.9457,79680208896,6845870080,68763058176,90.9456,79680208896,6845952000,7059681280,8371621888,0
1527830607,58768,51688,2,205,682,0.2400,2.2800,1.7100,1688,93.5215,0.0000,2.7310,0.0355,0.6925,0.0000,1.7217,5.0328,4097204224,95.3956,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2318,79680208896,7385661440,408983552,87.2071,494512128,59996160,90.2318,79680208896,7385653248,68223348736,90.2318,79680208896,7385645056,68223356928,90.2318,79680208896,7385653248,8010186752,8371621888,4761336,3978272,2,239,3753,0.3500,8.0100,8.1700,6230,74.5058,0.0000,1.2346,0.0169,6.6655,0.0000,5.1386,12.3119,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8830,79680208896,6893236224,408983552,87.2071,494512128,59996160,90.8828,79680208896,6893400064,68715859968,90.8832,79680208896,6893150208,68715941888,90.8833,79680208896,6893064192,3297759232,8371621888,20362144,23568920,2,214,5773,5.9400,4.0900,5.3300,8692,21.8765,0.0000,0.4900,0.0164,20.6840,0.0000,9.9722,46.6841,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9456,79680208896,6845972480,408983552,87.2071,494512128,59996160,90.9455,79680208896,6845992960,68763045888,90.9456,79680208896,6845964288,68762996736,90.9455,79680208896,6846013440,7061196800,8371621888,0
1527830612,125520,92648,2,205,599,0.2200,2.2600,1.7100,1652,93.7765,0.0000,2.0057,0.0355,0.6012,0.0000,1.6976,1.9702,4097204224,95.3957,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2318,79680208896,7385661440,408983552,87.2071,494512128,59996160,90.2318,79680208896,7385661440,68223348736,90.2318,79680208896,7385661440,68223348736,90.2318,79680208896,7385661440,8010076160,8371621888,5827096,4856760,2,239,3517,0.3200,7.9700,8.0400,5908,74.1234,0.0000,1.2483,0.0169,6.9128,0.0000,5.1503,12.4831,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8825,79680208896,6893662208,408983552,87.2071,494512128,59996160,90.8823,79680208896,6893817856,68715425792,90.8826,79680208896,6893584384,68715520000,90.8827,79680208896,6893490176,3297992704,8371621888,28155616,32195216,3,214,5421,7.7900,4.0900,5.7300,9807,21.4989,0.0000,0.4912,0.0164,20.7665,0.0000,10.0673,47.0039,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9455,79680208896,6846033920,408983552,87.2071,494512128,59996160,90.9454,79680208896,6846062592,68762984448,90.9455,79680208896,6846025728,68762939392,90.9454,79680208896,6846070784,7064666112,8371621888,0
1527830617,51840,52016,2,205,660,0.2000,2.2500,1.6800,1641,93.8505,0.0000,1.9798,0.0177,0.5831,0.0000,1.6260,1.9975,4097208320,95.3958,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2317,79680208896,7385686016,408983552,87.2071,494512128,59996160,90.2317,79680208896,7385677824,68223332352,90.2317,79680208896,7385661440,68223332352,90.2317,79680208896,7385677824,8009961472,8371621888,5733672,4754864,2,239,3646,0.3000,7.9300,7.9000,5941,73.5190,0.0000,1.2298,0.0169,7.1212,0.0000,5.1585,12.4832,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8820,79680208896,6894010368,408983552,87.2071,494512128,59996160,90.8818,79680208896,6894182400,68715094016,90.8821,79680208896,6893920256,68715184128,90.8823,79680208896,6893826048,3298131968,8371621888,26559800,30459056,3,214,5300,7.4900,4.0900,5.7000,10097,19.7995,0.0000,0.4763,0.0164,21.1832,0.0000,10.1068,46.9043,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9454,79680208896,6846083072,408983552,87.2071,494512128,59996160,90.9454,79680208896,6846111744,68762939392,90.9454,79680208896,6846070784,68762886144,90.9454,79680208896,6846124032,7066370048,8371621888,0
1527830622,108904,56144,2,205,625,0.1900,2.2400,1.6600,1551,93.9463,0.0000,1.9268,0.0177,0.5826,0.0000,1.6414,2.0152,4097212416,95.3959,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2317,79680208896,7385686016,408983552,87.2071,494512128,59996160,90.2317,79680208896,7385686016,68223324160,90.2317,79680208896,7385677824,68223324160,90.2317,79680208896,7385686016,8010162176,8371621888,5308928,4494320,3,239,3259,0.3500,7.8900,7.7900,6004,73.6362,0.0000,0.6244,0.0169,7.1803,0.0000,5.3174,12.8586,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8815,79680208896,6894432256,408983552,87.2071,494512128,59996160,90.8813,79680208896,6894592000,68714668032,90.8816,79680208896,6894342144,68714745856,90.8817,79680208896,6894260224,3297792000,8371621888,27462744,29011848,4,214,5475,7.2100,4.0900,5.6700,10280,18.0492,0.0000,0.4435,0.0164,21.5188,0.0000,10.4013,48.6695,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9453,79680208896,6846152704,408983552,87.2071,494512128,59996160,90.9453,79680208896,6846173184,68762877952,90.9453,79680208896,6846132224,68762820608,90.9453,79680208896,6846189568,7069790208,8371621888,0
1527830627,62944,559880,4,205,672,0.1700,2.2300,1.6300,1613,94.0217,0.0000,1.9411,0.0176,0.4913,0.0000,1.5255,2.0469,4097220608,95.3959,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2317,79680208896,7385706496,408983552,87.2071,494512128,59996160,90.2317,79680208896,7385698304,68223303680,90.2317,79680208896,7385686016,68223311872,90.2317,79680208896,7385698304,8009768960,8371621888,5312752,4450096,2,239,3385,0.3200,7.8500,7.6600,6088,73.8095,0.0000,0.6243,0.0169,7.1115,0.0000,5.4054,13.0926,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8809,79680208896,6894837760,408983552,87.2071,494512128,59996160,90.8807,79680208896,6894997504,68714258432,90.8810,79680208896,6894751744,68714332160,90.8811,79680208896,6894678016,3297603584,8371621888,25394568,27141328,5,214,5414,6.9500,4.0800,5.6400,9828,18.3066,0.0000,0.4258,0.0164,21.4064,0.0000,10.4361,49.6397,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9452,79680208896,6846218240,408983552,87.2071,494512128,59996160,90.9452,79680208896,6846238720,68762812416,90.9453,79680208896,6846197760,68762763264,90.9452,79680208896,6846246912,7069437952,8371621888,0
1527830632,107736,55888,2,205,667,0.1600,2.2100,1.6000,1599,93.9713,0.0000,1.9285,0.0175,0.4908,0.0000,1.5428,1.9109,4097220608,95.3959,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2317,79680208896,7385714688,408983552,87.2071,494512128,59996160,90.2317,79680208896,7385706496,68223295488,90.2317,79680208896,7385706496,68223303680,90.2317,79680208896,7385706496,8009650176,8371621888,5228216,4448712,3,239,3352,0.3000,7.8500,7.5300,6229,74.0409,0.0000,0.6256,0.0169,6.9822,0.0000,5.3698,13.1045,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8805,79680208896,6895161344,408983552,87.2071,494512128,59996160,90.8803,79680208896,6895321088,68713926656,90.8806,79680208896,6895083520,68714012672,90.8807,79680208896,6894997504,3297525760,8371621888,25532280,28494024,2,214,5409,6.5500,4.0600,5.5800,10190,18.5644,0.0000,0.3920,0.0163,21.1943,0.0000,10.4482,49.4202,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9452,79680208896,6846263296,408983552,87.2071,494512128,59996160,90.9452,79680208896,6846279680,68762763264,90.9452,79680208896,6846246912,68762730496,90.9452,79680208896,6846279680,7074783232,8371621888,0
1527830637,67680,54712,2,203,683,0.1400,2.2000,1.5700,1647,93.9044,0.0000,2.0680,0.0175,0.4906,0.0000,1.6465,1.8927,4097220608,95.3978,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2317,79680208896,7385731072,408983552,87.2071,494512128,59996160,90.2317,79680208896,7385722880,68223287296,90.2317,79680208896,7385714688,68223287296,90.2317,79680208896,7385722880,8009850880,8371621888,5285552,4427488,5,239,3427,0.3500,7.7700,7.4200,6192,74.1837,0.0000,0.6250,0.0338,6.8808,0.0000,5.2383,13.0068,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8800,79680208896,6895558656,408983552,87.2071,494512128,59996160,90.8798,79680208896,6895714304,68713533440,90.8801,79680208896,6895476736,68713611264,90.8802,79680208896,6895398912,3297222656,8371621888,23430520,27485760,2,214,5299,6.1100,4.0400,5.5000,9966,19.1220,0.0000,0.4072,0.0163,20.9858,0.0000,10.5203,49.2997,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9451,79680208896,6846308352,408983552,87.2071,494512128,59996160,90.9451,79680208896,6846332928,68762718208,90.9451,79680208896,6846291968,68762669056,90.9451,79680208896,6846341120,7081877504,8371621888,0
1527830642,105960,80168,4,203,628,0.1300,2.1900,1.5500,1707,94.2294,0.0000,2.1019,0.0175,0.4904,0.0000,1.4803,1.9268,4097302528,95.3978,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2317,79680208896,7385731072,408983552,87.2071,494512128,59996160,90.2317,79680208896,7385731072,68223279104,90.2317,79680208896,7385722880,68223279104,90.2317,79680208896,7385731072,8009740288,8371621888,5273256,4417584,2,239,3355,0.3300,7.7300,7.3000,6109,74.1368,0.0000,0.6260,0.0338,6.8032,0.0000,5.2765,13.0435,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8795,79680208896,6895951872,408983552,87.2071,494512128,59996160,90.8793,79680208896,6896099328,68713136128,90.8796,79680208896,6895874048,68713213952,90.8797,79680208896,6895796224,3297284096,8371621888,26030704,27692600,2,214,5528,5.7000,4.0300,5.4300,9944,19.0670,0.0000,0.3902,0.0163,20.9662,0.0000,10.4424,49.0569,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9450,79680208896,6846369792,408983552,87.2071,494512128,59996160,90.9450,79680208896,6846398464,68762656768,90.9451,79680208896,6846353408,68762603520,90.9450,79680208896,6846406656,7081406464,8371621888,0
1527830647,61248,53808,2,203,730,0.1200,2.1800,1.5200,1751,96.1642,0.0000,0.4858,0.0167,0.1507,0.0000,1.4388,1.7420,4097302528,95.3979,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2317,79680208896,7385747456,408983552,87.2071,494512128,59996160,90.2317,79680208896,7385739264,68223262720,90.2317,79680208896,7385731072,68223270912,90.2317,79680208896,7385739264,8009756672,8371621888,5224224,4920968,2,239,3381,0.3800,7.6900,7.1900,5962,74.3090,0.0000,0.6262,0.0339,6.8305,0.0000,5.1937,13.1325,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8789,79680208896,6896349184,408983552,87.2071,494512128,59996160,90.8787,79680208896,6896500736,68712751104,90.8791,79680208896,6896259072,68712828928,90.8792,79680208896,6896181248,3300458496,8371621888,25608752,28358920,4,214,5388,5.3200,4.0200,5.3600,10193,19.2201,0.0000,0.3089,0.0163,21.0304,0.0000,10.4596,49.1465,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9449,79680208896,6846435328,408983552,87.2071,494512128,59996160,90.9449,79680208896,6846455808,68762587136,90.9450,79680208896,6846423040,68762533888,90.9449,79680208896,6846476288,7081594880,8371621888,0
1527830652,110520,59288,2,203,607,0.1100,2.1700,1.4700,1467,96.2027,0.0000,0.4683,0.0167,0.1506,0.0000,1.4224,1.7729,4097306624,95.3979,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2316,79680208896,7385759744,408983552,87.2071,494512128,59996160,90.2317,79680208896,7385747456,68223250432,90.2316,79680208896,7385747456,68223258624,90.2317,79680208896,7385751552,8009646080,8371621888,5234488,4385368,2,239,3301,0.3500,7.6500,7.0700,6123,74.3433,0.0000,0.6271,0.0508,6.8101,0.0000,5.1712,13.2034,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8784,79680208896,6896734208,408983552,87.2071,494512128,59996160,90.8782,79680208896,6896898048,68712349696,90.8785,79680208896,6896660480,68712435712,90.8786,79680208896,6896574464,3300163584,8371621888,26030408,27962368,5,214,5529,5.0600,4.0100,5.3000,9966,19.0089,0.0000,0.2925,0.0325,21.0885,0.0000,10.4553,49.0738,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9449,79680208896,6846496768,408983552,87.2071,494512128,59996160,90.9448,79680208896,6846525440,68762525696,90.9449,79680208896,6846484480,68762476544,90.9448,79680208896,6846533632,7055994880,8371621888,0
1527830657,59456,76352,2,203,697,0.1000,2.1500,1.4500,1642,96.2040,0.0000,0.5017,0.0167,0.1505,0.0000,1.4214,1.7391,4097306624,95.3979,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2316,79680208896,7385767936,408983552,87.2071,494512128,59996160,90.2316,79680208896,7385767936,68223242240,90.2316,79680208896,7385759744,68223242240,90.2316,79680208896,7385767936,8009666560,8371621888,5324728,4454256,5,239,3373,0.3200,7.6100,6.9600,5981,74.3394,0.0000,0.6271,0.0509,6.9578,0.0000,5.0178,13.0339,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8779,79680208896,6897127424,408983552,87.2071,494512128,59996160,90.8777,79680208896,6897287168,68711960576,90.8780,79680208896,6897049600,68712038400,90.8781,79680208896,6896971776,3303419904,8371621888,25625712,27690112,2,214,5482,4.8100,3.9900,5.2400,10016,19.1576,0.0000,0.2601,0.0163,21.0963,0.0000,10.4767,49.0327,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9448,79680208896,6846554112,408983552,87.2071,494512128,59996160,90.9447,79680208896,6846590976,68762464256,90.9448,79680208896,6846545920,68762406912,90.9447,79680208896,6846603264,7081598976,8371621888,0
1527830662,134912,67520,2,203,641,0.0900,2.1400,1.4500,1775,96.2207,0.0000,0.4848,0.0167,0.1338,0.0000,1.3880,1.7218,4097306624,95.3979,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2316,79680208896,7385776128,408983552,87.2071,494512128,59996160,90.2316,79680208896,7385776128,68223234048,90.2316,79680208896,7385767936,68223234048,90.2316,79680208896,7385776128,8009678848,8371621888,5234480,4444928,3,239,3287,0.3800,7.5700,6.8600,6094,73.9241,0.0000,0.6269,0.0509,6.9988,0.0000,5.0296,13.0803,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8774,79680208896,6897528832,408983552,87.2071,494512128,59996160,90.8772,79680208896,6897680384,68711567360,90.8775,79680208896,6897442816,68711645184,90.8776,79680208896,6897364992,3303473152,8371621888,25665552,27709416,3,214,5498,4.5900,3.9900,5.1900,10197,18.1552,0.0000,0.2765,0.0163,21.3195,0.0000,10.5793,49.0324,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9447,79680208896,6846631936,408983552,87.2071,494512128,59996160,90.9447,79680208896,6846652416,68762394624,90.9447,79680208896,6846615552,68762341376,90.9446,79680208896,6846668800,7081418752,8371621888,0
1527830667,61992,52912,2,203,688,0.0900,2.1300,1.4200,1711,96.1782,0.0000,0.5017,0.0167,0.1669,0.0000,1.3854,1.7224,4097306624,95.3980,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2316,79680208896,7385796608,408983552,87.2071,494512128,59996160,90.2316,79680208896,7385788416,68223213568,90.2316,79680208896,7385776128,68223221760,90.2316,79680208896,7385788416,8009523200,8371621888,5308616,4439424,2,239,3407,0.3500,7.5300,6.7400,6148,74.4706,0.0000,0.2539,0.0508,6.9941,0.0000,5.1126,13.2701,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8769,79680208896,6897917952,408983552,87.2071,494512128,59996160,90.8767,79680208896,6898069504,68711178240,90.8770,79680208896,6897831936,68711256064,90.8771,79680208896,6897754112,3303092224,8371621888,25410000,27685712,5,215,5534,4.4600,3.9800,5.1500,9974,17.8375,0.0000,0.0649,0.0162,21.4158,0.0000,10.4565,50.6161,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9446,79680208896,6846689280,408983552,87.2071,494512128,59996160,90.9446,79680208896,6846709760,68762329088,90.9446,79680208896,6846681088,68762279936,90.9446,79680208896,6846730240,7081234432,8371621888,0
1527830672,107920,91784,4,203,632,0.0800,2.1200,1.4000,1622,96.1770,0.0000,0.5673,0.0167,0.1669,0.0000,1.3854,1.7687,4097306624,95.3981,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2316,79680208896,7385804800,408983552,87.2071,494512128,59996160,90.2316,79680208896,7385796608,68223205376,90.2316,79680208896,7385796608,68223213568,90.2316,79680208896,7385796608,8009609216,8371621888,5227168,4411528,2,239,3304,0.3200,7.4900,6.6300,6137,74.7372,0.0000,0.2884,0.0509,6.8509,0.0000,5.0873,13.0132,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8763,79680208896,6898307072,408983552,87.2071,494512128,59996160,90.8761,79680208896,6898466816,68710780928,90.8764,79680208896,6898229248,68710866944,90.8766,79680208896,6898147328,3303370752,8371621888,25550816,27726496,3,215,5545,4.2600,3.9700,5.1000,10031,18.4898,0.0000,0.0647,0.0162,21.1656,0.0000,10.1903,50.1374,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9445,79680208896,6846746624,408983552,87.2071,494512128,59996160,90.9445,79680208896,6846775296,68762271744,90.9445,79680208896,6846738432,68762226688,90.9445,79680208896,6846783488,7081504768,8371621888,0
1527830677,60640,51640,2,203,692,0.0700,2.1100,1.3800,1689,96.1288,0.0000,0.5839,0.0167,0.2002,0.0000,1.3685,1.7184,4097314816,95.3981,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2316,79680208896,7385812992,408983552,87.2071,494512128,59996160,90.2316,79680208896,7385812992,68223197184,90.2316,79680208896,7385804800,68223197184,90.2316,79680208896,7385812992,8009621504,8371621888,5299048,4456392,2,239,3375,0.2900,7.4500,6.5200,6110,74.6994,0.0000,0.2882,0.0508,6.8247,0.0000,4.9881,13.1061,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8758,79680208896,6898696192,408983552,87.2071,494512128,59996160,90.8757,79680208896,6898769920,68710391808,90.8759,79680208896,6898618368,68710469632,90.8760,79680208896,6898544640,3302924288,8371621888,25397216,27672304,4,215,5498,4.0800,3.9600,5.0500,9967,18.6907,0.0000,0.0644,0.0161,20.9849,0.0000,10.1174,50.0483,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9445,79680208896,6846803968,408983552,87.2071,494512128,59996160,90.9444,79680208896,6846832640,68762214400,90.9445,79680208896,6846795776,68762173440,90.9444,79680208896,6846832640,7081689088,8371621888,0
1527830682,106560,56288,2,203,654,0.0700,2.1000,1.3500,1554,96.0120,0.0000,0.6841,0.0167,0.2168,0.0000,1.4181,1.7354,4097314816,95.3981,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2316,79680208896,7385821184,408983552,87.2071,494512128,59996160,90.2316,79680208896,7385821184,68223188992,90.2316,79680208896,7385812992,68223188992,90.2316,79680208896,7385821184,8009510912,8371621888,5240008,4428520,2,239,3329,0.2700,7.4500,6.4100,6013,74.4292,0.0000,0.3214,0.0507,7.0306,0.0000,4.9915,13.1935,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8754,79680208896,6899023872,408983552,87.2071,494512128,59996160,90.8752,79680208896,6899175424,68710076416,90.8755,79680208896,6898933760,68710154240,90.8756,79680208896,6898860032,3303051264,8371621888,25540368,27721928,3,215,5541,3.9900,3.9500,5.0100,9852,18.6252,0.0000,0.0483,0.0161,21.0526,0.0000,10.0322,50.2012,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9444,79680208896,6846857216,408983552,87.2071,494512128,59996160,90.9444,79680208896,6846885888,68762161152,90.9444,79680208896,6846849024,68762116096,90.9443,79680208896,6846894080,7082086400,8371621888,0
